Measurement Name :;Meas-826;;Generated On :;18/10/2021, 15:01:10;;;Calibration details for Oxygen;;;Report :;"@m02:IDENTIFICATION
Serial number     : SEBX0008000826      
MUX channel       : ON - 02

PARAMETERS
Sig LED current   : 040
Ref LED current   : 047
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m02:RDY

";;Other Report :;"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
";;;;;;;;;;;;;;;;;
10.10.21 13:36:56;15712.83;96.46;94.65;98.57;96.46;96.91;98.12;100.25;97.97;83.89;85.34;85.78;84.03;97.97;104.08;106.71;102.85;90.34;92.41;87.68;90.48;93.16;98.57;90.19;89.3;;19.7;1020;0;19.68;
10.10.21 14:07:00;15742.9;96.46;94.65;98.73;96.46;96.76;97.97;100.25;97.97;83.89;85.34;85.78;83.89;97.97;104.08;106.71;102.85;90.48;92.56;87.83;90.48;93.01;98.73;90.04;89.15;;19.7;1020;0;19.66;
10.10.21 14:37:05;15772.98;96.16;94.65;98.42;96.46;96.61;97.97;100.09;97.82;83.89;85.34;85.63;83.89;97.82;103.62;106.71;102.85;90.34;92.41;87.83;90.34;93.01;98.57;89.89;89.15;;19.7;1020;0;19.68;
10.10.21 15:07:11;15803.08;96.31;94.65;98.57;96.61;96.91;97.97;100.09;97.97;83.74;85.34;85.63;83.89;97.97;103.93;106.4;102.85;90.34;92.56;87.83;90.48;93.16;98.42;90.04;89.15;;19.7;1020;0;19.68;
10.10.21 15:37:16;15833.17;96.46;94.65;98.73;96.46;96.76;98.12;100.25;97.97;83.89;85.34;85.93;83.74;97.82;103.93;106.71;102.69;90.63;92.56;87.83;90.48;93.01;98.73;90.19;89.15;;19.7;1020;0;19.66;
10.10.21 16:07:21;15863.25;96.46;94.65;98.73;96.46;96.61;98.12;100.09;97.82;83.89;85.2;85.78;83.89;97.97;103.77;106.56;102.85;90.48;92.56;87.68;90.34;93.01;98.73;90.19;89.15;;19.7;1020;0;19.69;
10.10.21 16:37:26;15893.33;96.46;94.8;98.57;96.61;96.61;97.97;100.25;97.97;83.89;85.34;85.78;83.74;97.82;104.08;106.71;102.69;90.34;92.56;87.83;90.48;93.01;98.42;90.04;89.15;;19.7;1020;0;19.66;
10.10.21 17:07:31;15923.42;96.31;94.8;98.73;96.46;96.76;97.97;99.94;97.97;83.89;85.49;85.78;83.89;97.82;103.93;106.71;102.85;90.63;92.56;87.83;90.48;93.01;98.57;90.04;89.01;;19.7;1020;0;19.64;
10.10.21 17:37:36;15953.5;96.46;94.8;98.57;96.46;96.76;98.12;100.09;97.67;83.89;85.34;85.63;83.74;97.82;103.93;106.56;102.69;90.34;92.56;87.68;90.34;93.01;98.57;90.04;89.15;;19.7;1020;0;19.69;
10.10.21 18:07:42;15983.6;96.61;94.8;98.57;96.61;96.91;98.12;100.25;97.97;84.03;85.49;85.78;83.89;97.82;103.77;106.56;102.85;90.63;92.71;87.68;90.63;93.16;98.88;90.04;89.3;;19.7;1020;0;19.64;
10.10.21 18:37:47;16013.68;96.31;94.65;98.57;96.31;96.61;97.97;100.09;97.82;83.74;85.2;85.63;83.74;97.82;103.77;106.56;102.54;90.48;92.41;87.54;90.34;92.86;98.57;90.04;89.15;;19.7;1020;0;19.69;
10.10.21 19:07:52;16043.77;96.31;94.5;98.42;96.46;96.46;97.82;99.94;97.67;83.6;85.2;85.63;83.6;97.67;103.62;106.4;102.54;90.34;92.41;87.54;90.19;92.86;98.42;89.89;89.01;;19.7;1020;0;19.66;
10.10.21 19:37:57;16073.85;96.46;94.65;98.57;96.46;96.76;97.97;100.09;97.82;83.89;85.34;85.78;83.89;97.82;103.93;106.56;102.69;90.48;92.71;87.83;90.48;92.86;98.57;90.19;89.15;;19.7;1020;0;19.69;
10.10.21 20:08:03;16103.95;96.61;94.65;98.73;96.61;96.76;97.97;100.25;97.97;83.89;85.34;85.78;83.89;97.82;103.62;106.56;102.85;90.48;92.56;87.68;90.48;93.01;98.57;90.04;89.3;;19.7;1020;0;19.66;
10.10.21 20:38:09;16134.05;96.46;94.8;98.88;96.61;96.76;98.12;100.09;97.97;83.89;85.34;85.78;84.03;97.82;103.93;106.71;102.85;90.48;92.41;87.83;90.48;93.01;98.73;90.19;89.15;;19.7;1020;0;19.7;
10.10.21 21:08:14;16164.13;96.46;94.65;98.73;96.46;96.76;97.97;100.09;97.82;83.89;85.2;85.78;83.89;97.67;103.93;106.56;102.54;90.48;92.41;87.68;90.48;92.86;98.42;90.04;89.15;;19.7;1020;0;19.68;
10.10.21 21:38:20;16194.23;96.61;94.8;98.73;96.61;96.76;98.12;100.25;97.97;83.89;85.34;85.93;84.03;97.97;103.93;106.87;102.85;90.63;92.71;87.83;90.63;93.16;98.73;90.04;89.3;;19.7;1020;0;19.69;
10.10.21 22:08:24;16224.3;96.61;94.8;98.73;96.61;96.76;97.97;99.94;97.97;83.74;85.34;85.93;83.89;97.82;103.93;106.71;102.85;90.48;92.56;87.68;90.48;93.16;98.73;90.04;89.15;;19.7;1020;0;19.64;
10.10.21 22:38:29;16254.38;96.31;94.5;98.57;96.46;96.46;97.82;99.79;97.82;83.74;85.2;85.63;83.6;97.67;103.62;106.4;102.69;90.34;92.41;87.68;90.34;92.86;98.42;89.89;89.15;;19.7;1020;0;19.69;
10.10.21 23:08:35;16284.48;96.46;94.8;98.73;96.61;96.61;97.97;100.25;97.82;83.89;85.34;85.78;83.89;97.82;103.62;106.56;102.69;90.34;92.56;87.68;90.48;92.86;98.42;90.04;89.15;;19.7;1020;0;19.68;
10.10.21 23:38:41;16314.58;96.61;94.95;98.73;96.61;96.76;98.42;100.25;97.97;83.89;85.49;85.93;84.03;97.82;103.77;106.56;102.69;90.48;92.56;87.83;90.34;93.16;98.73;90.04;89.15;;19.7;1020;0;19.68;
11.10.21 00:08:46;16344.67;96.46;94.8;98.73;96.61;96.61;98.42;100.25;97.82;83.89;85.49;85.78;83.74;97.82;103.93;106.56;102.69;90.48;92.56;87.68;90.34;93.01;98.57;90.04;89.15;;19.7;1020;0;19.69;
11.10.21 00:38:53;16374.78;96.46;94.65;98.57;96.46;96.61;98.27;100.09;97.97;83.74;85.34;85.78;83.89;97.82;103.93;106.56;102.69;90.63;92.56;87.68;90.34;93.01;98.57;90.04;89.15;;19.7;1020;0;19.66;
11.10.21 01:08:57;16404.85;96.46;94.65;98.73;96.46;96.76;98.27;100.09;97.82;83.74;85.34;85.78;83.74;97.67;103.77;106.4;102.69;90.48;92.56;87.54;90.48;92.86;98.57;90.04;89.15;;19.7;1020;0;19.66;
11.10.21 01:39:02;16434.93;96.46;94.65;98.57;96.46;96.46;98.12;100.09;97.67;83.74;85.2;85.63;83.74;97.67;103.77;106.24;102.54;90.34;92.41;87.54;90.34;92.86;98.42;90.04;89.15;;19.7;1020;0;19.64;
11.10.21 02:09:07;16465.02;96.46;94.65;98.73;96.46;96.61;98.27;100.09;97.82;83.74;85.2;85.63;83.89;97.67;103.77;106.4;102.69;90.34;92.26;87.68;90.34;92.86;98.57;89.89;89.15;;19.7;1020;0;19.68;
11.10.21 02:39:11;16495.08;96.46;94.65;98.73;96.61;96.61;98.27;100.09;97.82;83.89;85.34;85.78;83.74;97.82;103.46;106.4;102.69;90.48;92.41;87.83;90.34;93.01;98.57;90.04;89.15;;19.7;1020;0;19.68;
11.10.21 03:09:16;16525.17;96.61;94.65;98.57;96.76;96.76;98.42;100.25;97.97;83.89;85.49;85.93;84.03;97.82;103.93;106.4;102.54;90.63;92.56;87.68;90.48;93.16;98.73;90.04;89.15;;19.7;1020;0;19.7;
11.10.21 03:39:22;16555.27;96.61;94.8;98.88;96.61;96.76;98.27;100.25;97.97;83.89;85.34;85.93;83.89;97.82;103.93;106.71;102.85;90.63;92.41;87.68;90.34;93.01;98.73;90.04;89.15;;19.7;1020;0;19.66;
11.10.21 04:09:27;16585.35;96.61;94.8;98.57;96.61;96.76;98.42;100.09;97.97;83.74;85.34;85.93;83.89;97.82;103.93;106.4;102.69;90.48;92.71;87.83;90.48;93.01;98.42;90.04;89.15;;19.7;1020;0;19.69;
11.10.21 04:39:33;16615.45;96.46;94.65;98.57;96.61;96.46;98.42;100.09;97.82;83.74;85.49;85.78;83.74;97.67;103.77;106.4;102.69;90.48;92.56;87.68;90.48;93.01;98.57;90.04;89.15;;19.7;1020;0;19.64;
11.10.21 05:09:37;16645.52;96.61;94.8;98.73;96.61;96.76;98.42;100.25;97.82;83.89;85.49;85.78;84.03;97.82;103.93;106.71;102.85;90.63;92.71;87.83;90.48;93.16;98.73;90.04;89.15;;19.7;1020;0;19.69;
11.10.21 05:39:43;16675.62;96.46;94.65;98.88;96.61;96.76;98.42;99.94;97.82;83.89;85.34;85.93;83.74;97.82;103.93;106.4;102.69;90.63;92.71;87.68;90.34;93.01;98.42;90.04;89.15;;19.7;1020;0;19.66;
11.10.21 06:09:48;16705.7;96.46;94.65;98.73;96.61;96.76;98.27;100.25;97.82;83.74;85.49;85.93;83.89;97.67;103.93;106.4;102.69;90.48;92.71;87.68;90.48;93.01;98.57;90.04;89.15;;19.7;1020;0;19.68;
11.10.21 06:39:53;16735.78;96.46;94.65;98.73;96.61;96.61;98.42;100.09;97.67;83.74;85.34;85.78;83.74;97.67;103.93;106.4;102.54;90.48;92.56;87.68;90.48;93.01;98.57;89.89;89.15;;19.7;1020;0;19.66;
11.10.21 07:09:58;16765.87;96.46;94.8;98.88;96.76;96.61;98.27;100.09;97.97;83.74;85.34;85.93;83.74;97.82;103.93;106.56;102.54;90.48;92.71;87.83;90.48;93.01;98.73;90.04;89.15;;19.7;1020;0;19.7;
11.10.21 07:40:03;16795.95;96.61;94.8;98.88;96.61;96.76;98.27;99.94;97.67;83.6;85.49;85.78;83.89;97.67;103.77;106.4;102.69;90.48;92.56;87.68;90.34;93.01;98.57;90.04;89.15;;19.7;1020;0;19.66;
11.10.21 08:10:08;16826.03;96.46;94.65;98.57;96.46;96.46;98.12;99.94;97.67;83.74;85.34;85.93;83.74;97.67;103.46;106.24;102.54;90.48;92.56;87.68;90.34;92.86;98.57;89.89;89.15;;19.7;1020;0;19.69;
11.10.21 08:40:13;16856.12;96.46;94.65;98.73;96.46;96.46;98.27;100.09;97.67;83.74;85.34;85.78;83.89;97.51;103.77;106.24;102.54;90.48;92.71;87.68;90.34;93.01;98.42;90.04;89.15;;19.7;1020;0;19.66;
11.10.21 09:10:18;16886.2;96.61;94.8;98.73;96.61;96.61;98.27;100.09;97.82;83.6;85.49;85.93;83.89;97.67;103.77;106.56;102.54;90.63;92.56;87.68;90.48;93.01;98.57;90.04;89.15;;19.7;1020;0;19.68;
11.10.21 09:40:23;16916.28;96.46;94.65;98.57;96.61;96.61;98.27;99.94;97.67;83.74;85.34;85.93;83.74;97.67;103.77;106.4;102.39;90.48;92.56;87.68;90.34;93.01;98.57;90.04;89.15;;19.7;1020;0;19.64;
11.10.21 10:10:29;16946.38;96.61;94.65;98.73;96.61;96.61;98.12;99.94;97.67;83.89;85.49;85.93;83.89;97.67;103.62;106.24;102.69;90.48;92.71;87.68;90.34;93.01;98.57;90.04;89.01;;19.7;1020;0;19.69;
11.10.21 10:40:33;16976.45;96.31;94.65;98.57;96.31;96.46;98.12;99.79;97.51;83.74;85.2;85.78;83.6;97.67;103.62;106.09;102.39;90.19;92.41;87.54;90.19;92.86;98.42;89.89;88.86;;19.7;1020;0;19.64;
11.10.21 11:10:39;17006.55;96.46;94.8;98.73;96.61;96.61;98.27;100.09;97.67;83.74;85.49;85.93;83.74;97.67;103.77;106.24;102.54;90.48;92.56;87.68;90.34;93.01;98.57;90.04;89.15;;19.7;1020;0;19.69;
11.10.21 11:40:44;17036.63;96.46;94.8;98.57;96.46;96.61;98.12;99.94;97.51;83.74;85.34;85.78;83.74;97.67;103.77;106.24;102.54;90.48;92.56;87.54;90.19;93.01;98.57;90.04;89.15;;19.7;1020;0;19.66;
11.10.21 12:10:49;17066.72;96.46;94.8;98.73;96.61;96.46;98.42;99.94;97.67;83.74;85.49;85.93;83.74;97.67;103.77;106.4;102.54;90.48;92.56;87.54;90.48;93.01;98.42;90.04;89.15;;19.7;1020;0;19.7;
11.10.21 12:40:55;17096.82;96.46;94.8;98.57;96.61;96.61;98.42;99.94;97.67;83.74;85.49;85.78;83.74;97.67;103.62;106.24;102.39;90.48;92.56;87.54;90.34;92.86;98.42;90.04;89.01;;19.7;1020;0;19.64;
11.10.21 13:10:59;17126.88;96.61;94.95;98.57;96.61;96.61;98.42;100.09;97.82;83.89;85.49;85.93;83.89;97.82;103.93;106.56;102.69;90.63;92.56;87.68;90.48;93.16;98.57;90.19;89.15;;19.7;1020;0;19.7;
11.10.21 13:41:05;17156.98;96.61;94.8;98.73;96.76;96.76;98.42;99.94;97.82;84.03;85.63;86.07;83.89;97.82;103.93;106.56;102.69;90.48;92.71;87.68;90.48;93.16;98.73;90.04;89.15;;19.7;1020;0;19.66;
11.10.21 14:11:09;17187.05;96.46;94.8;98.57;96.61;96.46;98.27;99.94;97.67;83.6;85.49;85.78;83.74;97.67;103.62;106.24;102.54;90.48;92.71;87.68;90.19;92.86;98.42;90.04;89.01;;19.7;1020;0;19.68;
11.10.21 14:41:15;17217.15;96.46;94.8;98.88;96.76;96.46;98.27;99.94;97.82;83.6;85.49;85.93;83.89;97.67;103.62;106.4;102.54;90.63;92.56;87.68;90.19;92.86;98.57;90.04;89.01;;19.7;1020;0;19.66;
11.10.21 15:11:20;17247.23;96.46;94.65;98.73;96.61;96.31;98.27;99.79;97.51;83.74;85.34;85.78;83.74;97.51;103.62;106.09;102.54;90.48;92.56;87.54;90.34;92.86;98.57;90.04;89.01;;19.7;1020;0;19.66;
11.10.21 15:41:26;17277.33;96.61;94.8;98.88;96.61;96.76;98.27;99.94;97.82;83.89;85.49;86.07;83.89;97.67;103.77;106.4;102.54;90.63;92.56;87.68;90.34;93.16;98.57;90.04;89.01;;19.7;1020;0;19.64;
11.10.21 16:11:32;17307.43;96.61;94.95;98.88;96.76;96.61;98.27;99.94;97.67;84.03;85.49;86.07;83.89;97.67;103.77;106.4;102.54;90.63;92.56;87.83;90.48;93.01;98.57;90.04;89.01;;19.7;1020;0;19.69;
11.10.21 16:41:38;17337.53;96.61;94.95;98.73;96.61;96.46;98.42;99.94;97.67;83.74;85.49;85.93;83.74;97.51;103.62;106.24;102.69;90.48;92.41;87.68;90.48;93.01;98.57;90.19;89.15;;19.7;1020;0;19.66;
11.10.21 17:11:43;17367.62;96.46;94.8;98.73;96.61;96.46;98.27;99.94;97.67;83.89;85.49;85.93;83.74;97.51;103.77;106.24;102.39;90.48;92.56;87.54;90.34;93.01;98.42;90.04;89.01;;19.7;1020;0;19.69;
11.10.21 17:41:48;17397.7;96.61;94.8;98.73;96.76;96.46;98.27;99.94;97.67;83.89;85.49;85.93;83.74;97.51;103.62;106.24;102.39;90.48;92.56;87.68;90.34;93.01;98.42;90.04;89.15;;19.7;1020;0;19.66;
11.10.21 18:11:54;17427.8;96.46;94.65;98.73;96.61;96.31;98.12;99.79;97.67;83.74;85.34;85.78;83.6;97.51;103.46;106.09;102.39;90.48;92.56;87.54;90.19;92.86;98.42;89.89;89.01;;19.7;1020;0;19.68;
11.10.21 18:42:00;17457.9;96.61;94.65;98.73;96.76;96.46;98.42;100.09;97.67;83.89;85.49;85.93;83.6;97.51;103.62;106.24;102.54;90.48;92.56;87.54;90.34;93.01;98.73;89.89;89.15;;19.7;1020;0;19.68;
11.10.21 19:12:06;17488;96.46;94.65;98.73;96.76;96.46;98.27;99.94;97.67;83.74;85.49;85.93;83.74;97.67;103.77;106.24;102.54;90.34;92.71;87.54;90.48;93.01;98.42;90.04;89.01;;19.7;1020;0;19.66;
11.10.21 19:42:12;17518.1;96.46;94.5;98.73;96.46;96.31;98.27;99.94;97.51;83.6;85.34;85.93;83.6;97.36;103.31;106.24;102.39;90.48;92.41;87.54;90.19;92.71;98.42;89.89;89.01;;19.7;1020;0;19.69;
11.10.21 20:12:17;17548.18;96.61;94.95;98.73;96.76;96.46;98.42;100.09;97.67;83.74;85.63;85.93;83.89;97.67;103.77;106.24;102.54;90.48;92.56;87.83;90.48;92.86;98.57;90.19;89.01;;19.7;1020;0;19.64;
11.10.21 20:42:22;17578.27;96.46;94.65;98.73;96.46;96.16;98.12;99.79;97.67;83.74;85.34;85.78;83.6;97.36;103.46;106.09;102.39;90.34;92.41;87.54;90.19;92.71;98.42;90.04;89.01;;19.7;1020;0;19.68;
11.10.21 21:12:28;17608.37;96.61;94.8;98.73;96.61;96.46;98.12;99.94;97.67;83.74;85.49;85.93;83.74;97.36;103.62;106.24;102.23;90.48;92.56;87.68;90.48;93.01;98.42;90.04;89.01;;19.7;1020;0;19.64;
11.10.21 21:42:33;17638.45;96.46;94.65;98.73;96.46;96.46;98.12;99.79;97.51;83.74;85.49;85.78;83.6;97.51;103.46;106.09;102.39;90.48;92.56;87.54;90.34;93.01;98.42;89.89;89.01;;19.7;1020;0;19.68;
11.10.21 22:12:38;17668.53;96.61;94.65;98.73;96.46;96.46;97.97;99.94;97.51;83.89;85.34;85.78;83.74;97.36;103.46;106.09;102.39;90.48;92.41;87.54;90.34;92.71;98.42;89.74;89.01;;19.7;1020;0;19.64;
11.10.21 22:42:44;17698.63;96.46;94.65;98.57;96.61;96.31;97.97;99.79;97.51;83.6;85.49;85.78;83.74;97.51;103.31;106.09;102.23;90.48;92.56;87.39;90.19;92.86;98.42;90.04;89.01;;19.7;1020;0;19.69;
11.10.21 23:12:49;17728.72;96.61;94.8;98.57;96.61;96.46;98.12;99.94;97.67;83.74;85.49;85.93;83.74;97.51;103.62;106.4;102.39;90.48;92.56;87.68;90.19;93.01;98.57;90.04;89.15;;19.7;1020;0;19.66;
11.10.21 23:42:55;17758.82;96.61;94.8;98.73;96.61;96.46;98.12;99.94;97.67;83.89;85.49;85.63;83.74;97.51;103.62;106.09;102.39;90.48;92.56;87.54;90.34;92.86;98.42;89.89;89.01;;19.7;1020;0;19.69;
12.10.21 00:13:01;17788.92;96.61;94.95;98.88;96.76;96.31;98.12;99.94;97.67;83.89;85.34;85.93;83.6;97.51;103.31;106.09;102.23;90.48;92.71;87.54;90.34;92.86;98.42;90.04;89.01;;19.7;1020;0;19.68;
12.10.21 00:43:06;17819;96.46;94.65;98.57;96.61;96.31;97.97;99.79;97.51;83.74;85.49;85.78;83.6;97.36;103.46;106.09;102.39;90.34;92.41;87.54;90.19;93.01;98.42;89.74;89.01;;19.7;1020;0;19.66;
12.10.21 01:13:10;17849.07;96.61;94.8;98.88;96.61;96.31;98.27;99.79;97.51;83.74;85.49;85.93;83.74;97.51;103.62;106.09;102.39;90.63;92.71;87.68;90.34;93.01;98.42;90.04;89.01;;19.7;1020;0;19.66;
12.10.21 01:43:16;17879.17;96.46;94.65;98.73;96.61;96.31;98.12;99.64;97.36;83.6;85.34;85.93;83.74;97.36;103.46;105.93;102.23;90.48;92.41;87.39;90.34;92.71;98.27;89.89;89.01;;19.7;1020;0;19.68;
12.10.21 02:13:22;17909.27;96.61;94.65;98.73;96.61;96.31;98.27;99.79;97.51;83.74;85.49;85.93;83.74;97.36;103.46;106.09;102.23;90.48;92.56;87.54;90.19;92.86;98.42;90.04;89.01;;19.7;1020;0;19.64;
12.10.21 02:43:27;17939.35;96.76;94.95;98.88;96.76;96.61;98.12;100.09;97.67;84.03;85.78;86.07;83.89;97.67;103.77;106.24;102.69;90.48;92.71;87.68;90.48;93.16;98.73;90.19;89.15;;19.7;1020;0;19.69;
12.10.21 03:13:32;17969.43;96.61;94.8;98.88;96.61;96.31;98.27;99.79;97.51;83.74;85.49;85.78;83.74;97.36;103.46;106.24;102.23;90.48;92.56;87.54;90.34;93.01;98.42;89.89;89.01;;19.7;1020;0;19.64;
12.10.21 03:43:37;17999.52;96.46;94.65;98.73;96.31;96.16;97.97;99.64;97.51;83.6;85.49;85.78;83.6;97.36;103;106.09;102.08;90.48;92.56;87.54;90.19;92.71;98.42;89.74;88.86;;19.7;1020;0;19.68;
12.10.21 04:13:44;18029.63;96.61;94.8;98.73;96.46;96.16;98.12;99.79;97.67;83.89;85.34;85.93;83.6;97.36;103.46;106.09;102.08;90.34;92.41;87.54;90.19;92.86;98.27;90.04;89.01;;19.7;1020;0;19.64;
12.10.21 04:43:50;18059.73;96.46;94.65;98.73;96.61;96.16;97.97;99.64;97.51;83.74;85.49;85.78;83.6;97.36;103.31;105.93;102.08;90.34;92.56;87.39;90.19;92.71;98.27;89.74;89.01;;19.7;1020;0;19.66;
12.10.21 05:13:55;18089.82;96.61;94.65;98.73;96.61;96.31;98.12;99.64;97.51;83.74;85.49;85.93;83.6;97.36;103.31;106.09;102.23;90.48;92.56;87.54;90.19;92.71;98.27;90.04;89.01;;19.7;1020;0;19.66;
12.10.21 05:44:00;18119.9;96.46;94.8;98.73;96.46;96.31;97.97;99.79;97.51;83.74;85.49;85.93;83.6;97.36;103.46;105.93;102.23;90.48;92.56;87.54;90.19;92.86;98.42;90.04;89.01;;19.7;1020;0;19.69;
12.10.21 06:14:05;18149.98;96.61;94.8;98.73;96.61;96.31;98.12;99.64;97.51;83.74;85.49;85.93;83.6;97.36;103.62;105.93;102.23;90.48;92.56;87.54;90.19;92.86;98.57;89.89;88.86;;19.7;1020;0;19.64;
12.10.21 06:44:10;18180.07;96.46;94.65;98.73;96.61;96.16;97.97;99.64;97.36;83.74;85.34;85.78;83.6;97.21;103.16;105.93;102.23;90.34;92.41;87.39;90.04;92.71;98.27;89.74;88.86;;19.7;1020;0;19.69;
12.10.21 07:14:15;18210.15;96.61;94.8;98.73;96.76;96.16;98.12;99.64;97.51;83.89;85.49;85.93;83.74;97.36;103.46;105.78;102.23;90.48;92.56;87.54;90.19;92.86;98.42;89.89;88.86;;19.7;1020;0;19.66;
12.10.21 07:44:20;18240.23;96.61;94.8;98.73;96.61;96.31;98.12;99.79;97.51;83.89;85.63;86.07;83.74;97.36;103.31;106.09;102.23;90.63;92.56;87.54;90.34;93.01;98.57;89.74;89.01;;19.7;1020;0;19.69;
12.10.21 08:14:25;18270.32;96.61;94.65;98.57;96.46;96.31;98.12;99.79;97.51;83.74;85.49;85.93;83.6;97.36;103.46;106.09;102.23;90.48;92.41;87.68;90.19;92.71;98.42;89.89;88.86;;19.7;1020;0;19.64;
12.10.21 08:44:31;18300.42;96.76;94.8;98.73;96.76;96.31;98.27;99.64;97.51;83.89;85.49;85.78;83.74;97.36;103.31;105.93;102.39;90.63;92.71;87.54;90.34;92.86;98.42;90.04;89.01;;19.7;1020;0;19.69;
12.10.21 09:14:37;18330.52;96.61;94.8;98.88;96.76;96.16;98.12;99.79;97.51;83.89;85.63;85.93;83.6;97.36;103.46;106.09;102.23;90.63;92.56;87.39;90.19;92.86;98.42;90.19;89.01;;19.7;1020;0;19.66;
12.10.21 09:44:42;18360.6;96.76;94.8;98.88;96.76;96.31;98.12;99.79;97.51;83.89;85.49;86.07;83.6;97.21;103.31;105.93;102.39;90.48;92.56;87.54;90.19;93.01;98.42;89.89;89.01;;19.7;1020;0;19.66;
12.10.21 10:14:48;18390.7;96.46;94.65;98.57;96.46;96.01;97.82;99.49;97.21;83.45;85.34;85.78;83.45;97.06;103.31;105.78;101.93;90.34;92.41;87.24;90.04;92.56;98.12;89.89;88.71;;19.7;1020;0;19.66;
12.10.21 10:44:53;18420.78;96.61;94.95;98.88;96.61;96.31;98.12;99.79;97.36;83.89;85.63;86.07;83.74;97.36;103.62;105.93;102.39;90.63;92.71;87.54;90.34;93.01;98.57;90.19;89.01;;19.7;1020;0;19.66;
12.10.21 11:14:58;18450.87;96.61;94.8;98.73;96.61;96.31;97.97;99.79;97.36;83.74;85.63;85.93;83.6;97.21;103.31;105.93;102.23;90.48;92.56;87.39;90.19;92.86;98.42;89.89;88.86;;19.7;1020;0;19.66;
12.10.21 11:45:04;18480.97;96.76;94.95;98.73;96.61;96.16;98.12;99.64;97.51;83.89;85.63;86.07;83.74;97.36;103.31;105.93;102.39;90.48;92.56;87.54;90.34;92.86;98.57;90.19;89.01;;19.7;1020;0;19.66;
12.10.21 12:15:09;18511.05;96.61;94.8;98.73;96.61;96.16;97.97;99.64;97.36;83.74;85.49;85.93;83.6;97.21;103.16;105.93;102.08;90.48;92.56;87.54;90.19;92.86;98.57;90.04;88.86;;19.7;1020;0;19.66;
12.10.21 12:45:14;18541.13;96.76;94.95;98.88;96.61;96.31;98.12;99.79;97.51;83.89;85.63;85.93;83.74;97.36;103.31;106.09;102.08;90.63;92.56;87.39;90.34;93.01;98.42;90.19;89.01;;19.7;1020;0;19.69;
12.10.21 13:15:18;18571.2;96.46;94.65;98.73;96.46;95.86;97.82;99.49;97.36;83.6;85.34;85.93;83.45;97.21;103.16;105.78;101.93;90.34;92.41;87.24;90.04;92.71;98.27;89.89;88.86;;19.7;1020;0;19.64;
12.10.21 13:45:23;18601.28;96.61;94.65;98.73;96.61;96.01;97.97;99.49;97.36;83.6;85.34;85.93;83.45;97.21;103.31;105.78;102.08;90.34;92.56;87.39;90.04;92.86;98.42;90.04;88.86;;19.7;1020;0;19.66;
12.10.21 14:15:28;18631.37;96.76;94.8;98.88;96.76;96.31;98.12;99.94;97.51;83.89;85.63;86.07;83.74;97.51;103.31;105.93;102.23;90.63;92.56;87.54;90.34;93.01;98.42;90.19;89.15;;19.7;1020;0;19.68;
12.10.21 14:45:32;18661.43;96.61;94.65;98.73;96.46;96.16;97.97;99.49;97.36;83.74;85.49;85.93;83.6;97.21;103.46;105.78;102.08;90.48;92.56;87.39;90.19;92.71;98.27;89.89;88.86;;19.7;1020;0;19.64;
12.10.21 15:15:38;18691.53;96.61;94.95;98.73;96.61;96.16;97.97;99.79;97.36;83.74;85.49;85.93;83.6;97.21;103.46;105.78;102.08;90.63;92.56;87.39;90.19;92.71;98.42;90.04;89.01;;19.7;1020;0;19.68;
12.10.21 15:45:43;18721.62;96.61;94.65;98.73;96.61;96.16;97.97;99.64;97.36;83.6;85.63;85.93;83.6;97.21;103.31;105.78;102.08;90.34;92.56;87.39;90.19;92.56;98.27;90.04;88.86;;19.7;1020;0;19.64;
12.10.21 16:15:49;18751.72;96.76;94.8;98.88;96.76;96.16;97.97;99.64;97.51;83.89;85.63;85.93;83.74;97.21;103.31;105.93;102.08;90.63;92.56;87.54;90.34;92.86;98.57;90.04;89.01;;19.7;1020;0;19.69;
12.10.21 16:45:54;18781.8;96.61;94.95;98.73;96.61;96.01;97.97;99.79;97.36;83.74;85.49;85.78;83.6;97.21;103.31;105.93;102.08;90.63;92.71;87.39;90.04;92.86;98.42;90.04;88.86;;19.7;1020;0;19.66;
12.10.21 17:16:00;18811.9;96.76;94.8;99.03;96.76;96.31;98.12;99.64;97.51;84.03;85.63;86.07;83.6;97.21;103.46;106.09;102.23;90.63;92.56;87.54;90.19;92.86;98.57;90.19;89.01;;19.7;1020;0;19.69;
12.10.21 17:46:06;18842;96.61;94.8;98.73;96.46;96.16;97.97;99.64;97.36;83.6;85.78;85.93;83.6;97.36;103.46;105.78;102.23;90.48;92.56;87.39;90.19;92.86;98.42;90.19;89.01;;19.7;1020;0;19.64;
12.10.21 18:16:11;18872.08;96.76;94.8;98.73;96.61;96.16;97.97;99.64;97.36;83.74;85.49;85.93;83.6;97.21;103.31;105.78;102.08;90.48;92.71;87.39;90.19;92.86;98.42;90.04;89.01;;19.7;1020;0;19.71;
