17/02/2021/12:08 SW ver:OXY10v3_33
Header Ch-7
Description: FUI FR
IDENTIFICATION
PHIboard number   : v1214381
PM number         : 00000000
Serial number     : OXY-10-09-035       
MUX channel       : ON - 07

PARAMETERS
Signal LED current: 050
Ref LED current   : 064
Ref LED amplitude : 94131
Frequency         : 006
Sending interval  : 0001
Averaging         : 2
Internal temp     : 20.0 C

SYSTEM SETTINGS
APL function      : ON
Temp compensation : OFF
Analog out        : OFF
RS232 echo        : OFF
Oxygen unit       : %a.s.

CALIBRATION
Sensor type       : 2
0%a.s.phase 1     : 60.62 at 020.0°C amp 149800
100.00%a.s.phase 2: 27.68 at 020.0°C amp 066000
Date   (ddmmyy)   : 140217
Pressure (mBar)   : 1013

FIRMWARE
Code 3.016 (IAP)  : 08/20/04, 09:50:56
Xilinx built      : 01/05/04 (MM/DD/YY)

Pressure [hPa]: 1013
Date/dd:mm:yy;Time/hh:mm:ss;Logtime/min;Oxy/mg/l;Phase/°;Amp;Temp/°C
17/02/2021;13:17:03;68,26;9,098;27,630;8468,000;20,000
17/02/2021;13:17:18;68,52;9,149;27,570;8459,000;20,000
17/02/2021;13:17:33;68,77;9,114;27,610;8462,000;20,000
17/02/2021;13:17:48;69,01;9,157;27,560;8457,000;20,000
17/02/2021;13:18:03;69,26;9,108;27,620;8467,000;20,000
17/02/2021;13:18:18;69,51;9,110;27,610;8457,000;20,000
17/02/2021;13:18:33;69,76;9,111;27,610;8462,000;20,000
17/02/2021;13:18:48;70,02;9,098;27,630;8427,000;20,000
17/02/2021;13:19:03;70,26;9,133;27,590;8466,000;20,000
17/02/2021;13:19:18;70,52;9,189;27,520;8460,000;20,000
17/02/2021;13:19:33;70,77;9,099;27,620;8462,000;20,000
17/02/2021;13:19:48;71,01;9,186;27,520;8443,000;20,000
17/02/2021;13:20:03;71,27;9,236;27,470;8459,000;20,000
17/02/2021;13:20:18;71,51;9,132;27,590;8448,000;20,000
17/02/2021;13:20:33;71,77;9,117;27,600;8457,000;20,000
17/02/2021;13:20:48;72,01;9,239;27,460;8451,000;20,000
17/02/2021;13:21:03;72,27;9,128;27,590;8455,000;20,000
17/02/2021;13:21:18;72,52;9,103;27,620;8461,000;20,000
17/02/2021;13:21:33;72,76;9,121;27,600;8428,000;20,000
17/02/2021;13:21:48;73,02;9,126;27,590;8442,000;20,000
17/02/2021;13:22:03;73,27;9,136;27,580;8439,000;20,000
17/02/2021;13:22:18;73,52;9,146;27,570;8450,000;20,000
17/02/2021;13:22:33;73,76;9,198;27,510;8450,000;20,000
17/02/2021;13:22:48;74,01;9,117;27,600;8474,000;20,000
17/02/2021;13:23:03;74,26;9,106;27,620;8470,000;20,000
17/02/2021;13:23:18;74,52;9,083;27,640;8459,000;20,000
17/02/2021;13:23:33;74,77;9,094;27,630;8477,000;20,000
17/02/2021;13:23:48;75,02;9,089;27,640;8464,000;20,000
17/02/2021;13:24:03;75,27;9,153;27,560;8453,000;20,000
17/02/2021;13:24:18;75,51;9,089;27,640;8482,000;20,000
17/02/2021;13:24:33;75,77;9,108;27,610;8468,000;20,000
17/02/2021;13:24:48;76,02;9,100;27,620;8464,000;20,000
17/02/2021;13:25:03;76,27;9,010;27,730;8475,000;20,000
17/02/2021;13:25:18;76,52;9,125;27,600;8467,000;20,000
17/02/2021;13:25:33;76,77;9,145;27,570;8470,000;20,000
17/02/2021;13:25:48;77,02;9,119;27,600;8478,000;20,000
17/02/2021;13:26:03;77,27;9,118;27,600;8465,000;20,000
17/02/2021;13:26:18;77,52;9,119;27,600;8477,000;20,000
17/02/2021;13:26:33;77,76;9,096;27,630;8473,000;20,000
17/02/2021;13:26:48;78,02;9,165;27,550;8473,000;20,000
17/02/2021;13:27:03;78,27;9,095;27,630;8474,000;20,000
17/02/2021;13:27:18;78,51;9,108;27,620;8472,000;20,000
17/02/2021;13:27:33;78,77;9,146;27,570;8481,000;20,000
